,ControllerSupport,PlatformMac,PlatformWindows,PlatformLinux
1357,False,False,True,False
1358,False,False,True,False
1359,False,False,True,False
1360,True,False,True,False
1361,True,True,True,True
1362,False,False,True,False
1363,False,False,True,False
1364,False,False,True,False
1365,False,False,True,False
1366,False,False,True,False
1367,False,True,True,True
1368,False,False,True,False
1369,False,False,True,False
1370,False,False,True,False
1371,False,False,True,False
1372,False,False,True,False
1373,False,False,True,False
1374,False,True,True,False
1375,False,False,True,False
1376,False,True,True,False
1377,False,False,True,False
1378,False,True,True,True
1379,False,True,True,True
1380,False,True,True,True
1381,False,True,True,True
1382,False,False,True,False
1383,False,True,True,False
1384,False,False,True,False
1385,False,False,True,False
1386,False,False,True,False
1387,True,True,True,True
1388,False,False,True,False
1389,False,True,True,False
1390,False,False,True,False
1391,False,False,True,False
1392,False,False,True,False
1393,True,False,True,False
1394,False,False,True,False
1395,False,False,True,False
1396,False,False,True,False
1397,False,False,True,False
1398,False,False,True,False
1399,False,False,True,False
1400,False,False,True,False
1401,False,False,True,False
1402,False,False,True,False
1403,False,False,True,True
1404,False,False,True,False
1405,False,True,True,True
1406,False,False,True,False
1407,True,True,True,False
1408,False,True,True,False
1409,True,True,True,False
1410,False,True,True,False
1411,False,True,True,False
1412,False,True,True,False
1413,False,True,True,False
1414,False,True,True,False
1415,False,True,True,False
1416,False,True,True,False
1417,False,True,True,False
1418,True,True,True,True
1419,False,True,True,True
1420,True,True,True,True
1421,False,False,True,False
1422,False,False,True,False
1423,False,True,True,True
1424,True,False,True,False
1425,False,False,True,True
1426,False,False,True,False
1427,False,False,True,False
1428,True,False,True,False
1429,False,True,True,True
1430,False,False,True,False
1431,False,False,True,False
1432,False,False,True,False
1433,False,False,True,False
1434,True,False,True,False
1435,False,True,True,False
1436,False,True,True,True
1437,False,False,True,False
1438,False,False,True,False
1439,False,False,True,False
1440,True,True,True,False
1441,False,True,True,True
1442,False,False,True,False
1443,False,False,True,False
1444,False,False,True,False
1445,False,False,True,False
1446,True,False,True,False
1447,False,False,True,False
1448,False,False,True,False
1449,False,True,True,True
1450,False,False,True,False
1451,False,False,True,False
1452,False,True,True,False
1453,False,True,True,False
1454,False,True,True,True
1455,False,True,True,False
1456,False,False,True,False
1457,False,False,True,False
1458,False,True,True,False
1459,False,False,True,False
1460,False,False,True,False
1461,False,False,True,False
1462,False,False,True,False
1463,True,True,True,True
1464,False,False,True,False
1465,False,True,True,False
1466,False,True,True,False
1467,False,True,True,False
1468,False,False,True,False
1469,False,True,True,False
1470,False,False,True,False
1471,False,False,True,False
1472,False,True,True,False
1473,False,True,True,False
1474,False,True,True,False
1475,True,False,True,False
1476,False,False,True,False
1477,True,True,True,True
1478,False,False,True,False
1479,True,False,True,False
1480,True,True,True,True
1481,False,True,True,True
1482,True,False,True,False
1483,True,False,True,False
1484,False,False,True,False
1485,True,False,True,False
1486,False,True,True,True
1487,False,False,True,False
1488,False,False,True,False
1489,False,True,True,True
1490,False,False,True,False
1491,True,False,True,False
1492,False,True,True,False
1493,False,False,True,False
1494,True,False,True,False
1495,False,False,True,False
1496,False,False,True,False
1497,False,False,True,False
1498,False,False,True,False
1499,False,False,True,False
1500,False,False,True,False
1501,False,False,True,False
1502,False,True,True,False
1503,False,False,True,False
1504,False,False,True,False
1505,True,False,True,False
1506,False,False,True,False
1507,False,True,True,True
1508,False,True,True,True
1509,False,True,True,True
1510,False,False,True,False
1511,False,False,True,False
1512,False,False,True,False
1513,True,True,True,True
1514,True,False,True,False
1515,False,True,True,True
1516,True,True,True,True
1517,False,True,True,False
1518,False,False,True,False
1519,False,False,True,False
1520,False,True,True,True
1521,False,True,True,True
1522,True,False,True,False
1523,False,False,True,False
1524,False,False,True,False
1525,False,False,True,False
1526,False,True,True,False
1527,False,False,True,False
1528,True,False,True,False
1529,False,True,True,False
1530,True,True,True,False
1531,True,False,True,False
1532,False,False,True,False
1533,False,False,True,False
1534,False,True,True,False
1535,False,False,True,False
1536,False,False,True,False
1537,False,False,True,False
1538,False,False,True,False
1539,False,True,True,False
1540,False,False,True,False
1541,False,True,True,False
1542,False,False,True,False
1543,False,True,True,True
1544,False,False,True,False
1545,False,False,True,False
1546,True,True,True,True
1547,False,False,True,False
1548,False,False,True,False
1549,False,False,True,False
1550,False,True,True,True
1551,False,True,True,True
1552,True,True,True,True
1553,False,False,True,False
1554,False,False,True,False
1555,False,False,True,False
1556,False,False,True,False
1557,False,False,True,False
1558,False,False,True,False
1559,False,True,True,True
1560,False,False,True,False
1561,False,False,True,False
1562,False,False,True,False
1563,False,True,True,False
1564,False,True,True,False
1565,False,False,True,False
1566,True,True,True,True
1567,False,False,True,False
1568,False,False,True,False
1569,False,False,True,False
1570,False,False,True,False
1571,True,True,True,True
1572,True,False,True,False
1573,False,False,True,False
1574,False,True,True,False
1575,False,False,True,False
1576,False,False,True,False
1577,False,False,True,False
1578,True,False,True,False
1579,False,False,True,False
1580,False,True,True,False
1581,False,False,True,False
1582,False,False,True,False
1583,False,True,True,False
1584,False,False,True,False
1585,False,True,True,False
1586,False,False,True,False
1587,False,False,True,False
1588,False,True,True,True
1589,True,False,True,False
1590,False,False,True,False
1591,True,False,True,False
1592,True,False,True,False
1593,False,True,True,False
1594,True,True,True,True
1595,False,True,True,True
1596,False,False,True,False
1597,False,True,True,False
1598,False,False,True,False
1599,False,True,True,True
1600,False,False,True,False
1601,False,False,True,False
1602,False,False,True,False
1603,True,False,True,False
1604,False,True,True,True
1605,False,True,True,False
1606,False,True,True,False
1607,False,False,True,True
1608,False,False,True,False
1609,False,True,True,True
1610,False,True,True,False
1611,False,True,True,False
1612,True,False,True,False
1613,False,True,True,True
1614,False,True,True,True
1615,True,True,True,True
1616,True,True,True,True
1617,False,False,True,False
1618,True,True,True,False
1619,False,False,True,False
1620,False,True,True,False
1621,True,False,True,False
1622,False,True,True,False
1623,False,False,True,False
1624,True,False,True,False
1625,True,True,True,True
1626,False,False,True,False
1627,False,True,True,False
1628,False,False,True,False
1629,False,False,True,False
1630,False,False,True,False
1631,False,False,True,False
1632,False,True,True,False
1633,False,True,True,False
1634,True,True,True,False
1635,True,True,True,False
1636,False,True,True,False
1637,True,False,True,False
1638,False,False,True,False
1639,True,False,True,False
1640,False,False,True,False
1641,False,True,True,False
1642,False,True,True,False
1643,True,False,True,False
1644,False,False,True,False
1645,False,True,True,False
1646,False,False,True,False
1647,True,True,True,True
1648,False,False,True,False
1649,False,False,True,False
1650,False,False,True,False
1651,False,True,True,False
1652,False,False,True,False
1653,True,True,True,True
1654,True,False,True,False
1655,False,True,True,True
1656,False,False,True,False
1657,False,False,True,False
1658,False,False,True,False
1659,False,True,True,True
1660,False,False,True,False
1661,False,False,True,False
1662,False,False,True,False
1663,True,True,True,True
1664,False,False,True,False
1665,True,False,True,True
1666,True,True,True,True
1667,False,True,True,False
1668,False,False,True,False
1669,False,True,True,False
1670,False,True,True,True
